"site_id","entity_id","year_BP","mineralogy","d18O_measurement","d13C_measurement","d18O_dweq","d13C_dweq","TEMP","PREC","ISOT","ITIF","EVAP"
"63","147","1031.66","calcite","-4.50990264763",NA,NA,NA,NA,NA,NA,NA,NA
"63","147","1031.952","calcite","-4.71775831026",NA,"-3.53000047791541",NA,"28.9194791990984","595.863355067582","-0.603692287439152","-1.70665104814087","684.245103198883"
"63","147","1032.828","calcite","-4.14189498979",NA,"-2.95195830229925",NA,"28.8335955502773","815.22262340224","-1.67321344658097","-3.21535444786929","891.017961624045"
"63","147","1033.704","calcite","-4.75774357943",NA,"-3.58872283377317",NA,"28.8233000307977","659.741887394545","-1.26528060681927","-1.95810586156716","855.684251083262"
"63","147","1034.58","calcite","-5.33340646816",NA,"-4.16950793725481",NA,"28.8929646987653","836.086203307366","-2.35343198497785","-3.86578589622873","914.798455413957"
"63","147","1035.459","calcite","-5.66458316294",NA,NA,NA,NA,NA,NA,NA,NA
"63","147","1036.338","calcite","-5.04227413896",NA,"-3.82690436607697",NA,"29.1265786727197","848.378480006031","-2.55422745553402","-4.30097194460266","874.809790713586"
"63","147","1037.217","calcite","-4.85965023422",NA,"-3.65808238586916",NA,"29.0195515268214","884.660627935847","-1.52537601994797","-1.50860666895646","947.406837061329"
"63","147","1037.51","calcite","-4.08614014332",NA,NA,NA,NA,NA,NA,NA,NA
"63","147","1038.094","calcite","-4.49813317337",NA,"-3.28124078169218",NA,"29.042363260361","773.094917131522","-1.13050050994633","-1.38291305127053","889.889876599689"
"63","147","1038.97","calcite","-3.93871945363",NA,"-2.73341530814633",NA,"28.8835214057212","695.215036453171","-1.06838546794859","-1.89123730097989","835.44174754586"
"63","147","1039.846","calcite","-3.56863198296",NA,"-2.51028927639312",NA,"28.0154068766549","978.658406705449","-2.61915630390937","-5.04319444913314","990.978774778755"
"63","147","1040.43","calcite","-3.39431437492",NA,NA,NA,NA,NA,NA,NA,NA
"63","147","1040.722","calcite","-3.66706820104",NA,"-2.60267153954612",NA,"28.0651299538871","704.032037428541","-2.05674378480189","-5.29797173408168","838.415744176651"
"63","147","1041.598","calcite","-4.30782670591",NA,"-3.06706339819031",NA,"29.1413571567475","704.202133736794","-1.51374878950585","-4.37943897858512","788.738161149834"
"63","147","1042.474","calcite","-4.88477411911",NA,NA,NA,NA,NA,NA,NA,NA
"63","147","1043.35","calcite","-4.93258665177",NA,"-3.81120807184659",NA,"28.5914348045157","710.17625295884","-1.08353250272891","-2.1378005558696","889.664343743293"
"63","147","1044.226","calcite","-4.91736435241",NA,"-3.8738110529527",NA,"28.1625500084021","965.250321060292","-2.27112190766039","-3.13237175145448","1038.28758207177"
"63","147","1045.978","calcite","-4.65093030988",NA,"-3.54603600613628",NA,"28.4533004691054","1081.48113251091","-1.83809923166825","-2.93277910157219","1115.99782873076"
"63","147","1046.27","calcite","-5.01069626665",NA,NA,NA,NA,NA,NA,NA,NA
"63","147","1046.854","calcite","-5.03139442404",NA,"-3.85460183020603",NA,"28.9125107128631","841.026570146398","-1.82028275567719","-3.22168018544646","895.2310535537"
"63","147","1047.73","calcite","-4.58671815542",NA,"-3.23869073262765",NA,"29.7807305885609","528.662079806713","-1.10418866232005","-5.6434261815255","665.602966301288"
"63","147","1049.19","calcite","-4.18489669976",NA,"-2.94310580964104",NA,"29.126088765097","870.266363752001","-1.39637029201535","-3.41043543302404","988.554467761296"
"63","147","1049.482","calcite","-3.71379775633",NA,"-2.5088130652269",NA,"28.8435474385699","876.911092758845","-2.03241804039585","-5.32128716552017","947.636107796491"
"63","147","1051.234","calcite","-3.7251673661",NA,"-2.57696343348418",NA,"28.533803519606","722.288057072248","-2.3595914441742","-3.95240946129488","774.756818023373"
"63","147","1052.11","calcite","-4.05109709092",NA,"-3.12735094221789",NA,"27.362826134474","1089.95887569242","-3.02137699789967","-3.75661755310062","1107.05969817108"
"63","147","1052.986","calcite","-3.65779543231",NA,"-2.60189656319834",NA,"28.0171178367062","907.775101483314","-2.39620340816248","-4.26329002151328","912.453496950679"
"63","147","1053.862","calcite","-3.70447905602",NA,"-2.62191276873708",NA,"28.1708130064146","920.834579812499","-1.83920345142359","-3.55134347520271","1074.50878070215"
"63","147","1054.738","calcite","-3.19690842561",NA,NA,NA,NA,NA,NA,NA,NA
"63","147","1055.03","calcite","-3.68010193474",NA,"-2.38093804474798",NA,"29.3561783941431","819.042999927665","-2.20686396392086","-4.93233719908085","845.631538832376"
"63","147","1055.614","calcite","-3.25569490393",NA,"-2.14847921629676",NA,"28.2297555398467","978.3018914665","-2.7768656821167","-5.31293481179376","1022.82649739281"
"63","147","1056.49","calcite","-3.94030759625",NA,"-2.50478633148416",NA,"30.1544270100041","532.018607152318","-0.890649165845424","-4.19854314243348","650.63388330218"
"63","147","1057.95","calcite","-3.86457758617",NA,"-2.67579280189804",NA,"28.7801639520598","769.478035251281","-1.15005998734271","-3.78479542843091","930.512298022739"
"63","147","1058.242","calcite","-4.34759602436",NA,"-3.42348524120841",NA,"27.4147003520514","963.577645627667","-2.41384031668153","-3.4504563936797","989.144367098289"
"63","147","1060.87","calcite","-4.9794592892",NA,"-3.80716980757649",NA,"28.8789322461236","751.238265473144","-1.90302854465925","-3.35106909626031","863.324262166858"
"63","147","1062.622","calcite","-4.23216393455",NA,"-2.99156763254095",NA,"29.1275581362081","756.256924150217","-1.26210671381449","-2.78769422410681","857.403051503386"
"63","147","1063.79","calcite","-4.74368173728",NA,"-3.5964513689227",NA,"28.7012449798368","773.806897416806","-0.951902877032681","-1.40782921702126","898.061953412467"
"63","147","1064.376","calcite","-5.00212454718",NA,"-3.95061522814657",NA,"28.2204157450598","899.964094492109","-1.69739330373885","-3.52714557683357","1019.42216475705"
"63","147","1066.134","calcite","-4.73774847886",NA,"-3.63532199448974",NA,"28.4544875445317","955.110696598992","-2.35500675057437","-3.36149133413764","1036.73983094952"
"63","147","1066.72","calcite","-4.3072676871",NA,"-3.03685969570568",NA,"29.3045603116369","805.71438947676","-2.35671536127089","-3.99246746649042","897.904368876719"
"63","147","1067.888","calcite","-4.42334621028",NA,"-3.40764781584668",NA,"27.9268158006446","1197.15688366486","-1.9114440164859","-2.84060356746273","1216.04797785741"
"63","147","1068.764","calcite","-5.3196340201",NA,"-4.16227498048355",NA,"28.8546845518797","719.22860659034","-1.31809485690569","-3.99067824112002","841.138349510162"
"63","147","1069.64","calcite","-5.08556377187",NA,"-4.04746954099799",NA,"28.1611368934824","888.62371939177","-2.39882043649731","-5.53970014248687","1001.80850992991"
"63","147","1070.516","calcite","-5.37744157581",NA,NA,NA,NA,NA,NA,NA,NA
"63","147","1071.392","calcite","-5.64138149623",NA,"-4.64473757143693",NA,"28.0284713260579","929.848035884418","-2.08368887870005","-3.81995597013688","987.258903823144"
"63","147","1072.268","calcite","-6.59604958617",NA,"-5.53237208106015",NA,"28.5570619593665","815.875988635853","-1.38791749545288","-3.06327632260832","927.581615799104"
"63","147","1072.56","calcite","-5.88345103422",NA,"-4.82754615659149",NA,"28.3936848849418","901.855313750999","-2.53256961659075","-4.37055775166055","1004.1691091834"
"63","147","1075.48","calcite","-5.5205983043",NA,"-4.33209920588856",NA,"29.060087867871","876.634076197047","-2.00175397754533","-3.75477393593492","902.167079348462"
"63","147","1078.4","calcite","-5.18240889286",NA,"-4.128447355049",NA,"28.2643441965844","1035.09442472495","-2.51472027781358","-3.64315003418911","1082.29126288776"
"63","147","1079.276","calcite","-5.05890910053",NA,"-3.72773796874949",NA,"29.7682571747258","562.143733724129","-0.878044583143647","-2.91101495123694","671.810664302767"
"63","147","1080.152","calcite","-4.79525900891",NA,"-3.66833576497041",NA,"28.5985579042628","843.526300673512","-1.73226251192856","-2.85941471301406","996.36865461395"
"63","147","1081.028","calcite","-4.51780393643",NA,"-3.66491554460383",NA,"27.0561216885212","1212.62998926528","-2.78264797635543","-3.6420513104786","1175.30980793474"
"63","147","1081.32","calcite","-4.45904808095",NA,NA,NA,NA,NA,NA,NA,NA
"63","147","1081.904","calcite","-4.81868535012",NA,"-3.76579419760278",NA,"28.1969418781978","823.240413153024","-2.2624559351358","-5.30419010677822","925.625472714289"
"63","147","1082.78","calcite","-4.42073174054",NA,"-3.14087021285913",NA,"29.3760163348153","678.16918479263","-1.62063699841883","-3.44355055664861","734.407455314557"
"63","147","1083.656","calcite","-4.72938187415",NA,NA,NA,NA,NA,NA,NA,NA
"63","147","1084.24","calcite","-4.72333036594",NA,"-3.46974463786842",NA,"29.2827495620292","671.734866614877","-1.11527867395561","-1.60498377484248","810.963488990751"
"63","147","1084.532","calcite","-4.60530338639",NA,NA,NA,NA,NA,NA,NA,NA
"63","147","1085.408","calcite","-4.45850744618",NA,"-3.46473304115704",NA,"27.8130607273575","1008.18525407171","-2.53423406798475","-3.58374958723582","1082.83020519332"
"63","147","1086.284","calcite","-4.29648243752",NA,"-3.30085788016458",NA,"27.7958185881121","1039.25151063737","-3.24978024483446","-5.01333556378408","987.747338541287"
"63","147","1087.16","calcite","-4.23778634466",NA,"-3.10868048874404",NA,"28.5159949155892","947.880313760904","-2.9661925577578","-4.57986897055372","1001.12355153349"
"63","147","1088.036","calcite","-4.52490111787",NA,"-3.27380754572471",NA,"29.2352129815023","563.618893911392","-0.958792214693082","-2.40712713306818","719.612509786696"
"63","147","1088.912","calcite","-4.63132031022",NA,"-3.58617514032247",NA,"28.1228837872135","817.070485615289","-1.53355245076941","-1.76892861439545","907.538148263656"
"63","147","1089.788","calcite","-4.68742073911",NA,NA,NA,NA,NA,NA,NA,NA
"63","147","1090.08","calcite","-4.62888601811",NA,"-3.61007125090752",NA,"27.9785532098204","740.494023880771","-1.82621143321895","-4.10396955459046","860.183002111712"
"63","147","1091.54","calcite","-4.14255513844",NA,"-2.77320982995725",NA,"29.8226693095449","678.410926489888","-1.71508118956163","-2.90424942802419","714.867110920196"
"63","147","1092.416","calcite","-4.02131320798",NA,"-2.86774094180441",NA,"28.6134724225196","972.713874258397","-1.9877363836381","-3.54699691795416","1079.39376652527"
"63","147","1093","calcite","-3.65472178871",NA,"-2.58110267252735",NA,"28.1134646774528","745.098992640345","-2.14400765490459","-4.43163061679386","857.91708936347"
"63","147","1093.293","calcite","-3.93512048575",NA,NA,NA,NA,NA,NA,NA,NA
"63","147","1094.172","calcite","-3.76548991096",NA,"-2.67288059734823",NA,"28.2360844278501","891.235392453618","-2.51389089564085","-5.16758976376053","913.858985328075"
"63","147","1095.051","calcite","-4.03116635376",NA,"-2.91980882933618",NA,"28.3837146453592","711.369094454833","-1.54292752979885","-2.02037498436387","846.887110488217"
"63","147","1095.93","calcite","-4.86299062147",NA,"-3.71104775129088",NA,"28.7473724860856","737.478347445673","-1.12326424621755","-2.23385460786471","880.001289514593"
"63","147","1096.806","calcite","-5.00994314369",NA,"-3.88460074246006",NA,"28.6263031662469","828.811037414114","-1.35712030511644","-2.2559142494639","882.063130083519"
"63","147","1097.682","calcite","-4.74395306902",NA,"-3.57062733110136",NA,"28.8446103882175","592.068772976216","-2.17910720938367","-4.72442620154451","701.785101406267"
"63","147","1098.558","calcite","-4.67795505661",NA,NA,NA,NA,NA,NA,NA,NA
"63","147","1099.434","calcite","-4.7805450906",NA,"-3.61761786784399",NA,"28.793698676845","842.877186543261","-2.30246826354627","-3.88970376084368","883.503843075503"
"80","172","102","aragonite","-6.723","-2.68","-9.51847431890188","-4.58","11.3824578144317","1970.38852399811","-6.9143086971474","-8.05418707764092","694.951822119647"
"80","172","115","aragonite","-6.397","-2.51","-9.203169768542","-4.41","11.2935269868963","1914.1692342815","-7.09028961816659","-8.10352969859568","706.299082162249"
"80","172","128","aragonite","-6.694","-2.98","-9.53409446905702","-4.88","11.1876914482128","1941.14252891847","-7.55173713511712","-8.38961224403752","709.702617859048"
"80","172","141","aragonite","-6.419","-1.843","-9.21758308086616","-3.743","11.3289076500262","1915.46220292556","-7.0431002264803","-8.09335848677614","713.240343813388"
"80","172","151","aragonite","-6.402","-1.477","-9.03705522376749","-3.377","12.0283240302424","1969.3337436533","-7.0284600050706","-8.14818172661167","727.194757304373"
"80","172","160","aragonite","-6.464","-1.092","-9.12151549741908","-2.992","11.9399869611647","1981.2250380985","-6.97996740441367","-8.01515994318361","725.64467103978"
"80","172","170","aragonite","-6.383","-1.202","-9.10482697786637","-3.102","11.6530524522561","1904.51735576154","-7.17575752059865","-8.12117934588478","721.544018562246"
"80","172","180","aragonite","-6.351","-0.948","-9.10327619928685","-2.848","11.518242048554","1903.1770286348","-6.98082743364953","-7.91471479987629","712.230184451458"
"80","172","189","aragonite","-6.47","-1.036","-9.2037985843939","-2.936","11.6132393930377","1962.24913769721","-7.24688558409515","-8.2049798450297","732.457141529039"
"80","172","199","aragonite","-6.263","-1.224","-8.93829567304344","-3.124","11.8368759577163","1939.39462780121","-6.91729285886954","-8.00440028449381","739.244690545143"
"80","172","209","aragonite","-6.594","-1.463","-9.38138173093917","-3.363","11.4000315371372","1884.1933194091","-7.09351238985599","-8.3021328809905","706.264889511795"
"80","172","218","aragonite","-6.308","-1.466","-9.05554822352757","-3.366","11.5328084566663","1895.70689441931","-7.10903496374103","-8.33289783273169","719.04139460598"
"80","172","228","aragonite","-6.288","-1.416","-8.97552413647515","-3.316","11.7876761839729","1903.40809713984","-7.05486296222686","-8.04156304052188","717.159381763283"
"80","172","238","aragonite","-6.448","-1.645","-9.24326050958663","-3.545","11.3469685259523","1970.49289640979","-6.96979039540017","-8.109906609754","708.531650707333"
"80","172","248","aragonite","-6.302","-1.499","-9.11818704893137","-3.399","11.2381014532346","1958.21061868924","-7.40152162267349","-8.25569427299635","729.188128584699"
"80","172","257","aragonite","-6.268","-1.379","-9.13106627621728","-3.279","11.0332223872946","1888.57779911443","-7.30107002947685","-8.4440860780749","689.048992396781"
"80","172","267","aragonite","-6.248","-1.396","-9.02254233095309","-3.296","11.4092009149185","1945.82449308409","-6.84896518188046","-8.06381334946171","701.47257574499"
"80","172","277","aragonite","-6.41","-1.536","-9.27130776191101","-3.436","11.0594904536914","1858.93571113524","-7.24980937365906","-8.19660676412977","722.236800004819"
"80","172","286","aragonite","-6.335","-1.327","-9.08687335006615","-3.227","11.51784828951","1951.49296646936","-7.14452495955455","-8.37668387646941","716.887773652471"
"80","172","296","aragonite","-6.35","-1.336","-9.09352282558631","-3.236","11.5556315309926","1928.73228844417","-6.99117611144773","-8.04734947629779","714.723899342007"
"80","172","306","aragonite","-6.394","-1.499","-9.19766877632029","-3.399","11.3038327916758","1927.8303032758","-7.10234298919247","-8.08814845305408","710.987359135447"
"80","172","315","aragonite","-6.478","-1.537","-9.26118929570322","-3.437","11.4026255100498","1924.54004391847","-7.35739912536389","-8.39796295440607","717.411045433056"
"80","172","325","aragonite","-6.43","-1.632","-9.19603909495373","-3.532","11.4697316962378","1945.28448409942","-6.88962647075607","-8.14725110597899","695.687782182292"
"80","172","335","aragonite","-6.409","-1.771","-9.1823214994151","-3.671","11.4357518444536","1923.83566785749","-7.36503777267402","-8.33194014067951","709.002232967478"
"80","172","344","aragonite","-6.302","-1.67","-9.08869478060312","-3.57","11.3643130965667","1934.01262207582","-7.22674528260124","-8.38392497130109","707.19352041424"
"80","172","354","aragonite","-6.373","-1.531","-9.13234508697605","-3.431","11.4908628387811","1956.13484409265","-6.82576729956885","-7.86881270146841","708.632992363715"
"80","172","364","aragonite","-6.322","-1.45","-9.07498985961001","-3.35","11.5113402722252","1966.11586952445","-7.35181759807151","-8.22352347832673","736.392710423841"
"80","172","373","aragonite","-6.312","-1.422","-9.13213630678146","-3.322","11.2225316524554","1999.2786554499","-7.71232056332901","-8.84991458769344","692.410567962099"
"80","172","383","aragonite","-6.212","-1.303","-9.00116010087013","-3.203","11.3418456651504","1994.71258443089","-7.18051492663012","-8.36631285487294","697.73363975879"
"80","172","393","aragonite","-6.275","-1.224","-9.01608559234445","-3.124","11.5561384145341","1908.50114596263","-7.11286017225756","-8.06825381458276","720.145094092416"
"80","172","403","aragonite","-6.258","-1.014","-8.97528600871046","-2.914","11.655952440817","1856.56247849146","-6.91582379924294","-7.81556515009477","717.74039396606"
"80","172","412","aragonite","-6.275","-1.036","-9.09059435384621","-2.936","11.2370656617918","1935.79722632311","-7.29408841035721","-8.16526683583716","692.930871839252"
"80","172","422","aragonite","-6.425","-1.049","-9.1670822427192","-2.949","11.5717503072832","1920.45236388969","-6.82929533268057","-7.92801055649798","709.28848888561"
"80","172","432","aragonite","-6.124","-0.821","-8.83717932751569","-2.721","11.6557954260512","1941.77344799634","-7.27915753692887","-7.80695102668941","758.132268910703"
"80","172","441","aragonite","-6.286","-0.93","-9.05877004335618","-2.83","11.4218237484733","1907.93552097623","-7.27614847766731","-8.27354937657969","726.457424267295"
"80","172","451","aragonite","-6.294","-0.555","-9.05785299005262","-2.455","11.4610813780879","1935.35844271152","-7.14367420551696","-8.07781123401732","723.711591582968"
"80","172","461","aragonite","-6.258","-0.46","-9.08459539590552","-2.36","11.1877682171243","1978.82031171118","-7.25417961992854","-8.28656441925594","708.508423813527"
"80","172","470","aragonite","-6.256","-0.176","-9.09993600283095","-2.076","11.11337360605","1981.82342292474","-7.12341519763492","-8.20968309246469","688.942382671692"
"80","172","480","aragonite","-6.228","-0.121","-9.04692761801352","-2.021","11.2165926112186","1938.64588457928","-7.46822244034947","-8.52826024606279","724.418209189544"
"80","172","490","aragonite","-6.389","0.143","-9.22839071784863","-1.757","11.1503797490167","1908.70436371332","-7.14995248409956","-8.10533650377755","710.830255817781"
"80","172","499","aragonite","-6.34","0.05","-9.12191766399341","-1.85","11.3897984907368","1911.12098524209","-7.46813205148072","-8.35636725293569","728.024070165361"
"80","172","509","aragonite","-6.453","-0.117","-9.30898837408009","-2.017","11.087899011661","1978.56064869795","-7.10282702510111","-8.3402762878375","702.270541004652"
"80","172","519","aragonite","-6.35","0.142","-9.13889080388549","-1.758","11.3612653708269","1922.0702988512","-7.37348853739048","-8.56040481875065","707.681063482213"
"80","172","528","aragonite","-6.553","-0.038","-9.29656381564005","-1.938","11.5823676696752","1889.54501916404","-7.19849743866833","-8.32609979507164","716.131414760858"
"80","172","538","aragonite","-6.539","-0.215","-9.32114659242558","-2.115","11.415168850472","2003.7156472999","-7.06006554920814","-7.9466137102609","714.946405892847"
"80","172","548","aragonite","-6.387","0.049","-9.16006259400265","-1.851","11.4339470557378","1910.70115099195","-7.34610921907441","-8.2430504885763","741.13088331465"
"80","172","558","aragonite","-6.358","0.126","-9.0817849473577","-1.774","11.6413368676149","1861.50443890794","-7.03607739644527","-8.1858791469414","746.25266597412"
"80","172","567","aragonite","-6.426","-0.181","-9.24549468677426","-2.081","11.2403533716186","1939.47954943317","-7.43560355934432","-8.5305419951205","701.983505985894"
"80","172","577","aragonite","-6.477","-0.04","-9.25319923207806","-1.94","11.4324314063381","1973.67962657318","-7.27556654383558","-8.18261828467","701.719742310485"
"80","172","587","aragonite","-6.416","-0.028","-9.19277153927253","-1.928","11.4219012903243","1938.73888526187","-6.86358361272844","-7.8787947682468","692.629806514114"
"80","172","596","aragonite","-6.458","-0.022","-9.27376120203198","-1.922","11.2605578342382","1937.77049783104","-6.95632694166596","-7.90261336703446","708.096681439626"
"80","172","606","aragonite","-6.559","0.027","-9.31585747299392","-1.873","11.5261717680591","1933.09305377754","-7.16858496565949","-8.25313259921992","725.742110541066"
"80","172","616","aragonite","-6.726","-0.209","-9.60797638868635","-2.109","11.0129399048998","1934.08306002144","-7.33196029670116","-8.34951347415656","693.372098121716"
"80","172","625","aragonite","-6.663","-0.315","-9.44211557945258","-2.215","11.4445744801762","1986.40089563009","-7.15983715412787","-7.95633097452468","720.613374566486"
"80","172","635","aragonite","-6.521","-0.303","-9.38291530073915","-2.203","11.0715581773182","1930.63853961712","-7.2064089428649","-8.4297554239333","696.718768445938"
"80","172","645","aragonite","-6.5","-0.337","-9.33797799850276","-2.237","11.1710926821601","1903.19944610409","-7.30188824195793","-8.48349613346694","704.706791127501"
"80","172","654","aragonite","-6.524","-0.369","-9.35634928188627","-2.269","11.1983340689101","1947.70907008765","-7.33390607750451","-8.52414949961385","704.843941922733"
"80","172","664","aragonite","-6.439","-0.268","-9.23616732248771","-2.168","11.3376147574605","1917.52437517705","-6.92987091596074","-7.98730570915535","692.36512536112"
"80","172","674","aragonite","-6.421","-0.452","-9.2582126683636","-2.352","11.1639212389236","1981.17925184274","-7.26678668894099","-8.08134206801406","721.315519301964"
"80","172","683","aragonite","-6.469","-0.545","-9.27627036887685","-2.445","11.2983439637189","1874.83795762514","-7.11041769211776","-8.01503935883699","722.98196581221"
"80","172","693","aragonite","-6.41","-0.279","-9.33278364666202","-2.179","10.7970948846511","1935.18941835004","-7.41133007065566","-8.44617342429233","679.354223023833"
"80","172","703","aragonite","-6.455","-0.213","-9.2055672012205","-2.113","11.539350860478","1925.77165819168","-7.22998896540547","-8.31082436139448","721.243574274917"
"80","172","713","aragonite","-6.462","-0.118","-9.26564341281708","-2.018","11.3129396629677","1914.48153426277","-7.2921447213658","-8.43904149636484","734.368301987495"
"80","172","722","aragonite","-6.488","-0.025","-9.33183169054055","-1.925","11.1444809053481","1882.03972110381","-7.02995865089203","-8.05755392796576","673.832429644857"
"80","172","732","aragonite","-6.345","0.154","-9.0280157014054","-1.746","11.8146066986426","1837.50888086729","-6.86849867382649","-7.84484622422436","716.273739882263"
"80","172","742","aragonite","-6.405","0.154","-9.13381359990895","-1.746","11.6260001640276","1924.29023637026","-7.21052572852475","-8.28583549637377","710.669359094368"
"80","172","751","aragonite","-6.349","0.169","-9.09146808867431","-1.731","11.5600208466434","1905.6483182869","-7.03973139704017","-8.19765423112919","721.409969962842"
"80","172","761","aragonite","-6.316","0.257","-9.10170625956162","-1.643","11.3703987870578","1878.09121448502","-7.24618001038068","-8.13446832623552","730.043213404246"
"80","172","765","aragonite","-6.448","0.099","-9.25056034750645","-1.801","11.3157223764548","1972.27581814324","-7.21476088293692","-8.19068718534559","713.365681422487"
"80","172","769","aragonite","-6.346","0.311","-9.037814928193","-1.589","11.7769522844213","1931.83444260558","-7.04387672643233","-8.25408982648836","709.7950178455"
"80","172","773","aragonite","-6.396","0.369","-9.1277152613313","-1.531","11.612361218504","1887.74452776871","-7.20420024952989","-8.16926498115117","713.943055195964"
"80","172","778","aragonite","-6.399","0.336","-9.24766941874973","-1.564","11.1120407922827","2016.71421168957","-7.37692060293005","-8.29035477882431","711.929989459581"
"80","172","782","aragonite","-6.345","0.228","-9.03223589128909","-1.672","11.796482370412","1835.10071450738","-6.94861289744573","-7.91567512859792","726.713904893632"
"80","172","786","aragonite","-6.348","0.203","-9.04764002690869","-1.697","11.7436222299951","1900.98791593177","-7.02614443947117","-7.99089212947065","717.984239343881"
"80","172","790","aragonite","-6.181","-0.233","-8.98243566802291","-2.133","11.2852057144664","1882.49518804438","-7.93452204564351","-8.9147641449604","751.265943824261"
"80","172","794","aragonite","-6.103","-0.777","-8.80687884464965","-2.677","11.6929151241872","1911.52165133102","-6.68172833493298","-7.77585829136192","739.70596728132"
"80","172","798","aragonite","-6.184","-1.007","-8.89056415018946","-2.907","11.6921393254746","1952.07749522238","-6.97451201679061","-8.38049378913318","708.549009183424"
"80","172","803","aragonite","-6.114","-1.594","-8.92568809974012","-3.494","11.2324807727027","1989.55199007624","-7.29339726647999","-8.21797229435356","709.330231302465"
"80","172","807","aragonite","-6.221","-2.477","-9.00213757397525","-4.377","11.377383413459","1971.4550632986","-7.33851325583078","-8.38131421518463","699.928941470488"
"80","172","811","aragonite","-6.09","-2.666","-8.79311845816443","-4.566","11.6944532398185","1731.83819860231","-6.76614143357772","-7.65346714563755","725.265748631304"
"80","172","815","aragonite","-6.078","-2.718","-8.76919236987763","-4.618","11.7440483217081","1935.357994291","-6.92840928113217","-7.53208422190362","767.433105395358"
"80","172","819","aragonite","-6.121","-2.841","-8.84397885335588","-4.741","11.6133622738578","1840.34584367141","-7.3912566318322","-8.31938976471541","721.150065558757"
"80","172","823","aragonite","-6.155","-2.653","-8.7980321184261","-4.553","11.9611773756488","1872.69897817667","-7.27398198572501","-8.12369016354752","730.135890276297"
"80","172","828","aragonite","-6.336","-2.737","-9.09114135814895","-4.637","11.5039747941996","1825.37152210253","-7.13450282864059","-8.21992676759078","717.559624218305"
"80","172","832","aragonite","-6.227","-2.8","-9.00770838993533","-4.7","11.3800154622062","1949.24298707489","-7.25771424721861","-8.02107489857016","734.506669066666"
"80","172","836","aragonite","-6.264","-2.973","-8.98643296773041","-4.873","11.6346686477075","1865.10723544355","-6.9962736189704","-8.17004514604578","741.660579684554"
"80","172","840","aragonite","-6.178","-2.91","-8.96652772441389","-4.81","11.3400524737555","1874.66834168204","-7.0813839069471","-8.14781980170077","735.539623546666"
"80","172","844","aragonite","-6.245","-2.949","-9.1223916926491","-4.849","10.9690093229042","2014.93825902791","-7.55747866029259","-8.46405823030107","689.273115653593"
"80","172","848","aragonite","-6.23","-3","-8.96742639383888","-4.9","11.5658611542827","1958.56478386774","-6.64351149316873","-8.10201055331666","686.311738189744"
"80","172","853","aragonite","-6.388","-3.369","-9.13785818749895","-5.269","11.533509876735","2088.52726468852","-7.02778085186587","-7.95406947978276","707.088686289944"
"80","172","857","aragonite","-6.196","-2.825","-8.92742896141848","-4.725","11.5870691130915","1895.47400887144","-7.56549407164827","-8.30931750425491","723.193648664327"
"80","172","861","aragonite","-6.218","-2.862","-8.92999477055013","-4.762","11.6733477051627","1915.05720413605","-6.78899035966872","-7.76382483702163","734.720593427483"
"80","172","865","aragonite","-6.256","-2.817","-9.08766586326573","-4.717","11.1658238054268","1904.28643214678","-6.97351977812779","-7.49797126104241","734.044656406015"
"80","172","869","aragonite","-6.394","-2.914","-9.2805961303188","-4.814","10.9493822933037","1898.88764794207","-7.19576769505773","-8.48227777807547","674.281462887614"
"80","172","873","aragonite","-6.172","-2.92","-8.90287181995139","-4.82","11.5862760825326","1921.9866529561","-7.03430351689191","-7.84282008191015","720.851245373936"
"80","172","878","aragonite","-6.272","-2.948","-9.1416655839623","-4.848","11.0055649345565","1844.61887606915","-7.54684186329298","-8.23728183428725","726.487570239889"
"80","172","882","aragonite","-6.163","-2.821","-9.1279114599789","-4.721","10.5850388784492","1910.48443294922","-7.42724698180083","-8.84519147297846","694.089057750097"
"80","172","886","aragonite","-6.205","-2.882","-9.02537270258961","-4.782","11.2073707881033","1923.05474461825","-7.58364570100811","-8.91122898976063","706.247145149867"
"80","172","890","aragonite","-6.393","-3.049","-9.13539184826224","-4.949","11.5661805935454","2009.30615236865","-6.72185834243809","-8.04746627795647","664.663766055564"
"80","172","894","aragonite","-6.183","-2.926","-9.00210634611021","-4.826","11.2098774308654","2016.16920297301","-6.77626335940825","-7.61592105693897","693.342066146163"
"80","172","898","aragonite","-6.192","-2.81","-9.02556463879296","-4.71","11.1492462049486","1947.28461008669","-7.89403281958384","-9.18763384666713","674.452220599121"
"80","172","903","aragonite","-6.242","-2.764","-9.07946231410886","-4.664","11.1391933567715","1935.40040830057","-7.38201656596278","-8.25806191972017","710.47291886374"
"80","172","907","aragonite","-6.245","-2.776","-9.09016621318497","-4.676","11.1066624353158","2094.5180787689","-6.99184492369345","-8.07185361114537","684.455396406786"
"80","172","911","aragonite","-6.036","-3.004","-8.85242303566268","-4.904","11.201914674573","1922.29954875101","-7.39377421123217","-8.47947852619411","707.397459510587"
"80","172","915","aragonite","-6.183","-3.266","-8.9404578894804","-5.166","11.4737762256181","1954.45169596289","-7.37507226425569","-8.14653476861526","716.980302273966"
"80","172","919","aragonite","-6.146","-3.31","-9.00719170192633","-5.21","11.0251168857052","2010.34057080026","-7.06763519874964","-8.29149826576196","705.30771899729"
